*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
620.000000	0.0269889 	620.000000	0.0267105 	620.000000	0.0265761 	620.000000	0.0263771 	620.000000	0.0267053 	620.000000	5.1699e-06	
640.000000	0.0266715 	640.000000	0.0264189 	640.000000	0.0262892 	640.000000	0.0260929 	640.000000	0.0264138 	640.000000	5.02028e-06	
660.000000	0.0263748 	660.000000	0.0261467 	660.000000	0.0260217 	660.000000	0.0258279 	660.000000	0.0261418 	660.000000	4.87938e-06	
680.000000	0.0260971 	680.000000	0.0258923 	680.000000	0.0257731 	680.000000	0.0255804 	680.000000	0.0258876 	680.000000	4.74644e-06	
700.000000	0.0258369 	700.000000	0.0256542 	700.000000	0.0255409 	700.000000	0.0253488 	700.000000	0.0256496 	700.000000	4.62079e-06	
720.000000	0.0255928 	720.000000	0.0254311 	720.000000	0.0253231 	720.000000	0.0251318 	720.000000	0.0254266 	720.000000	4.50185e-06	
740.000000	0.0253635 	740.000000	0.0252218 	740.000000	0.0251203 	740.000000	0.0249298 	740.000000	0.0252174 	740.000000	4.3891e-06	
760.000000	0.0251479 	760.000000	0.0250252 	760.000000	0.0249336 	760.000000	0.0247439 	760.000000	0.0250209 	760.000000	4.28204e-06	
780.000000	0.0249451 	780.000000	0.0248404 	780.000000	0.024758  	780.000000	0.024569  	780.000000	0.0248362 	780.000000	4.18026e-06	
800.000000	0.0247542 	800.000000	0.0246665 	800.000000	0.0245926 	800.000000	0.0244044 	800.000000	0.0246624 	800.000000	4.08337e-06	
820.000000	0.0245742 	820.000000	0.0245027 	820.000000	0.0244368 	820.000000	0.0242492 	820.000000	0.0244987 	820.000000	3.99103e-06	
840.000000	0.0244046 	840.000000	0.0243483 	840.000000	0.0242897 	840.000000	0.0241028 	840.000000	0.0243444 	840.000000	3.90291e-06	
860.000000	0.0242445 	860.000000	0.0242028 	860.000000	0.0241509 	860.000000	0.0239645 	860.000000	0.024199  	860.000000	3.81873e-06	
880.000000	0.0240934 	880.000000	0.0240654 	880.000000	0.0240197 	880.000000	0.0238339 	880.000000	0.0240617 	880.000000	3.73823e-06	
900.000000	0.0239508 	900.000000	0.0239358 	900.000000	0.0238956 	900.000000	0.0237104 	900.000000	0.0239321 	900.000000	3.66117e-06	
920.000000	0.023816  	920.000000	0.0238133 	920.000000	0.0237782 	920.000000	0.0235935 	920.000000	0.0238097 	920.000000	3.58733e-06	
940.000000	0.0236886 	940.000000	0.0236975 	940.000000	0.023667  	940.000000	0.0234828 	940.000000	0.023694  	940.000000	3.51651e-06	
960.000000	0.0235683 	960.000000	0.023588  	960.000000	0.0235616 	960.000000	0.0233779 	960.000000	0.0235846 	960.000000	3.44853e-06	
980.000000	0.0234545 	980.000000	0.0234845 	980.000000	0.0234616 	980.000000	0.0232784 	980.000000	0.0234811 	980.000000	3.38322e-06	
1000.000000	0.023347  	1000.000000	0.0233866 	1000.000000	0.0233668 	1000.000000	0.023184  	1000.000000	0.0233833 	1000.000000	3.32041e-06	
1020.000000	0.0232453 	1020.000000	0.023294  	1020.000000	0.0232767 	1020.000000	0.0230944 	1020.000000	0.0232907 	1020.000000	3.25998e-06	
1040.000000	0.0231492 	1040.000000	0.0232063 	1040.000000	0.0231912 	1040.000000	0.0230093 	1040.000000	0.0232031 	1040.000000	3.20178e-06	
1060.000000	0.0230583 	1060.000000	0.0231233 	1060.000000	0.0231099 	1060.000000	0.0229284 	1060.000000	0.0231202 	1060.000000	3.1457e-06	
1080.000000	0.0229724 	1080.000000	0.0230448 	1080.000000	0.0230326 	1080.000000	0.0228515 	1080.000000	0.0230417 	1080.000000	3.09161e-06	
1100.000000	0.0228912 	1100.000000	0.0229705 	1100.000000	0.0229591 	1100.000000	0.0227784 	1100.000000	0.0229674 	1100.000000	3.03942e-06	
1120.000000	0.0228145 	1120.000000	0.0229001 	1120.000000	0.0228893 	1120.000000	0.0227089 	1120.000000	0.0228972 	1120.000000	2.98901e-06	
1140.000000	0.0227421 	1140.000000	0.0228336 	1140.000000	0.0228229 	1140.000000	0.0226427 	1140.000000	0.0228307 	1140.000000	2.94031e-06	
