* 27Al energy loss (dE/dX) in B
* apply ZOOM for details
*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
560.000000	0.084256  	560.000000	0.0867731 	560.000000	0.0865285 	560.000000	0.0854447 	560.000000	0.0865256 	560.000000	0.0867572 	560.000000	1.59319e-05	
580.000000	0.0830788 	580.000000	0.0856064 	580.000000	0.0853587 	580.000000	0.0842811 	580.000000	0.0853554 	580.000000	0.085591  	580.000000	1.54228e-05	
600.000000	0.0819838 	600.000000	0.084523  	600.000000	0.0842737 	600.000000	0.0832009 	600.000000	0.0842695 	600.000000	0.0845081 	600.000000	1.49463e-05	
620.000000	0.0809636 	620.000000	0.0835152 	620.000000	0.0832628 	620.000000	0.082196  	620.000000	0.0832584 	620.000000	0.0835007 	620.000000	1.44994e-05	
640.000000	0.0800115 	640.000000	0.0825758 	640.000000	0.0823162 	640.000000	0.0812594 	640.000000	0.0823163 	640.000000	0.0825618 	640.000000	1.40793e-05	
660.000000	0.0791215 	660.000000	0.0816991 	660.000000	0.0814327 	660.000000	0.0803849 	660.000000	0.0814366 	660.000000	0.0816854 	660.000000	1.36836e-05	
680.000000	0.0782886 	680.000000	0.0808794 	680.000000	0.0806101 	680.000000	0.0795671 	680.000000	0.0806136 	680.000000	0.0808661 	680.000000	1.33104e-05	
700.000000	0.077508  	700.000000	0.0801121 	700.000000	0.0798407 	700.000000	0.0788012 	700.000000	0.079843  	700.000000	0.0800992 	700.000000	1.29577e-05	
720.000000	0.0767757 	720.000000	0.0793929 	720.000000	0.0791182 	720.000000	0.0780827 	720.000000	0.0791198 	720.000000	0.0793803 	720.000000	1.26238e-05	
740.000000	0.076088  	740.000000	0.0787181 	740.000000	0.0784393 	740.000000	0.0774079 	740.000000	0.0784405 	740.000000	0.0787058 	740.000000	1.23072e-05	
760.000000	0.0754414 	760.000000	0.0780841 	760.000000	0.077801  	760.000000	0.0767733 	760.000000	0.0778018 	760.000000	0.0780721 	760.000000	1.20067e-05	
780.000000	0.0748331 	780.000000	0.077488  	780.000000	0.0771999 	780.000000	0.0761758 	780.000000	0.0772001 	780.000000	0.0774762 	780.000000	1.1721e-05	
800.000000	0.0742602 	800.000000	0.0769269 	800.000000	0.0766333 	800.000000	0.0756125 	800.000000	0.0766328 	800.000000	0.0769154 	800.000000	1.1449e-05	
820.000000	0.0737205 	820.000000	0.0763983 	820.000000	0.0760985 	820.000000	0.075081  	820.000000	0.0760977 	820.000000	0.0763871 	820.000000	1.11898e-05	
840.000000	0.0732115 	840.000000	0.0759001 	840.000000	0.0755934 	840.000000	0.0745789 	840.000000	0.0755921 	840.000000	0.0758891 	840.000000	1.09425e-05	
860.000000	0.0727314 	860.000000	0.07543   	860.000000	0.0751159 	860.000000	0.0741041 	860.000000	0.0751137 	860.000000	0.0754193 	860.000000	1.07062e-05	
880.000000	0.0722782 	880.000000	0.0749863 	880.000000	0.0746638 	880.000000	0.0736549 	880.000000	0.0746612 	880.000000	0.0749759 	880.000000	1.04803e-05	
900.000000	0.0718502 	900.000000	0.0745673 	900.000000	0.0742351 	900.000000	0.0732293 	900.000000	0.0742327 	900.000000	0.074557  	900.000000	1.0264e-05	
920.000000	0.0714459 	920.000000	0.0741713 	920.000000	0.0738282 	920.000000	0.072826  	920.000000	0.0738261 	920.000000	0.0741612 	920.000000	1.00568e-05	
940.000000	0.0710639 	940.000000	0.0737969 	940.000000	0.0734418 	940.000000	0.0724433 	940.000000	0.0734404 	940.000000	0.073787  	940.000000	9.85801e-06	
960.000000	0.0707029 	960.000000	0.0734428 	960.000000	0.0730747 	960.000000	0.07208   	960.000000	0.0730743 	960.000000	0.0734331 	960.000000	9.66722e-06	
980.000000	0.0703616 	980.000000	0.0731077 	980.000000	0.0727259 	980.000000	0.0717349 	980.000000	0.0727266 	980.000000	0.0730983 	980.000000	9.48394e-06	
1000.000000	0.070039  	1000.000000	0.0727907 	1000.000000	0.0723944 	1000.000000	0.0714068 	1000.000000	0.0723957 	1000.000000	0.0727814 	1000.000000	9.3077e-06	
1020.000000	0.0697339 	1020.000000	0.0724905 	1020.000000	0.0720793 	1020.000000	0.0710947 	1020.000000	0.072081  	1020.000000	0.0724814 	1020.000000	9.13811e-06	
1040.000000	0.0694455 	1040.000000	0.0722064 	1040.000000	0.0717798 	1040.000000	0.0707976 	1040.000000	0.0717816 	1040.000000	0.0721974 	1040.000000	8.97481e-06	
1060.000000	0.0691729 	1060.000000	0.0719373 	1060.000000	0.0714948 	1060.000000	0.0705148 	1060.000000	0.0714966 	1060.000000	0.0719285 	1060.000000	8.81743e-06	
1080.000000	0.0689153 	1080.000000	0.0716824 	1080.000000	0.0712235 	1080.000000	0.0702452 	1080.000000	0.0712246 	1080.000000	0.0716738 	1080.000000	8.66566e-06	
1100.000000	0.0686718 	1100.000000	0.0714411 	1100.000000	0.0709649 	1100.000000	0.0699883 	1100.000000	0.0709654 	1100.000000	0.0714326 	1100.000000	8.5192e-06	
1120.000000	0.0684418 	1120.000000	0.0712126 	1120.000000	0.0707181 	1120.000000	0.0697432 	1120.000000	0.0707182 	1120.000000	0.0712042 	1120.000000	8.37778e-06	
1140.000000	0.0682245 	1140.000000	0.0709962 	1140.000000	0.0704825 	1140.000000	0.0695094 	1140.000000	0.0704824 	1140.000000	0.0709879 	1140.000000	8.24113e-06	
1160.000000	0.0680195 	1160.000000	0.0707913 	1160.000000	0.0702576 	1160.000000	0.0692862 	1160.000000	0.0702572 	1160.000000	0.0707832 	1160.000000	8.10902e-06	
1180.000000	0.0678261 	1180.000000	0.0705974 	1180.000000	0.0700428 	1180.000000	0.069073  	1180.000000	0.070042  	1180.000000	0.0705894 	1180.000000	7.98122e-06	
1200.000000	0.0676437 	1200.000000	0.0704138 	1200.000000	0.0698377 	1200.000000	0.0688694 	1200.000000	0.0698365 	1200.000000	0.070406  	1200.000000	7.85752e-06	
1220.000000	0.0674719 	1220.000000	0.0702402 	1220.000000	0.0696419 	1220.000000	0.0686748 	1220.000000	0.0696402 	1220.000000	0.0702325 	1220.000000	7.73772e-06	
1240.000000	0.0673102 	1240.000000	0.070076  	1240.000000	0.0694547 	1240.000000	0.0684887 	1240.000000	0.0694525 	1240.000000	0.0700684 	1240.000000	7.62165e-06	
1260.000000	0.0671581 	1260.000000	0.0699208 	1260.000000	0.0692756 	1260.000000	0.0683108 	1260.000000	0.0692728 	1260.000000	0.0699133 	1260.000000	7.50912e-06	
1280.000000	0.0670152 	1280.000000	0.0697741 	1280.000000	0.0691041 	1280.000000	0.0681406 	1280.000000	0.0691009 	1280.000000	0.0697667 	1280.000000	7.39997e-06	
1300.000000	0.0668812 	1300.000000	0.0696357 	1300.000000	0.0689397 	1300.000000	0.0679778 	1300.000000	0.0689364 	1300.000000	0.0696284 	1300.000000	7.29406e-06	
1320.000000	0.0667556 	1320.000000	0.0695051 	1320.000000	0.0687819 	1320.000000	0.0678219 	1320.000000	0.0687791 	1320.000000	0.0694979 	1320.000000	7.19124e-06	
1340.000000	0.066638  	1340.000000	0.0693819 	1340.000000	0.0686305 	1340.000000	0.0676727 	1340.000000	0.0686285 	1340.000000	0.0693748 	1340.000000	7.09138e-06	
1360.000000	0.0665282 	1360.000000	0.0692659 	1360.000000	0.0684853 	1360.000000	0.0675299 	1360.000000	0.0684842 	1360.000000	0.0692589 	1360.000000	6.99434e-06	
1380.000000	0.0664259 	1380.000000	0.0691568 	1380.000000	0.0683461 	1380.000000	0.067393  	1380.000000	0.0683458 	1380.000000	0.0691499 	1380.000000	6.90002e-06	
1400.000000	0.0663307 	1400.000000	0.0690542 	1400.000000	0.0682127 	1400.000000	0.067262  	1400.000000	0.0682133 	1400.000000	0.0690474 	1400.000000	6.80828e-06	
1420.000000	0.0662424 	1420.000000	0.0689579 	1420.000000	0.068085  	1420.000000	0.0671364 	1420.000000	0.0680864 	1420.000000	0.0689511 	1420.000000	6.71904e-06	
1440.000000	0.0661607 	1440.000000	0.0688676 	1440.000000	0.0679629 	1440.000000	0.0670161 	1440.000000	0.0679649 	1440.000000	0.068861  	1440.000000	6.63218e-06	
1460.000000	0.0660854 	1460.000000	0.0687831 	1460.000000	0.067846  	1460.000000	0.0669007 	1460.000000	0.0678484 	1460.000000	0.0687765 	1460.000000	6.54762e-06	
1480.000000	0.0660161 	1480.000000	0.0687041 	1480.000000	0.0677342 	1480.000000	0.0667902 	1480.000000	0.0677366 	1480.000000	0.0686977 	1480.000000	6.46525e-06	
1500.000000	0.0659528 	1500.000000	0.0686305 	1500.000000	0.0676272 	1500.000000	0.0666843 	1500.000000	0.0676294 	1500.000000	0.0686241 	1500.000000	6.385e-06 	
1520.000000	0.0658951 	1520.000000	0.068562  	1520.000000	0.0675247 	1520.000000	0.0665827 	1520.000000	0.0675266 	1520.000000	0.0685557 	1520.000000	6.30679e-06	
1540.000000	0.0658429 	1540.000000	0.0684985 	1540.000000	0.0674266 	1540.000000	0.0664853 	1540.000000	0.0674281 	1540.000000	0.0684923 	1540.000000	6.23053e-06	
1560.000000	0.065796  	1560.000000	0.0684397 	1560.000000	0.0673325 	1560.000000	0.066392  	1560.000000	0.0673337 	1560.000000	0.0684335 	1560.000000	6.15616e-06	
1580.000000	0.0657542 	1580.000000	0.0683854 	1580.000000	0.0672423 	1580.000000	0.0663024 	1580.000000	0.0672432 	1580.000000	0.0683793 	1580.000000	6.0836e-06	
1600.000000	0.0657173 	1600.000000	0.0683355 	1600.000000	0.0671558 	1600.000000	0.0662166 	1600.000000	0.0671563 	1600.000000	0.0683295 	1600.000000	6.01278e-06	
1620.000000	0.0656851 	1620.000000	0.0682899 	1620.000000	0.0670729 	1620.000000	0.0661343 	1620.000000	0.0670729 	1620.000000	0.068284  	1620.000000	5.94365e-06	
1640.000000	0.0656575 	1640.000000	0.0682484 	1640.000000	0.0669933 	1640.000000	0.0660554 	1640.000000	0.0669929 	1640.000000	0.0682425 	1640.000000	5.87615e-06	
1660.000000	0.0656344 	1660.000000	0.0682107 	1660.000000	0.0669169 	1660.000000	0.0659797 	1660.000000	0.0669163 	1660.000000	0.0682049 	1660.000000	5.81021e-06	
1680.000000	0.0656156 	1680.000000	0.0681769 	1680.000000	0.0668437 	1680.000000	0.0659072 	1680.000000	0.0668428 	1680.000000	0.0681712 	1680.000000	5.74578e-06	
1700.000000	0.0656009 	1700.000000	0.0681468 	1700.000000	0.0667734 	1700.000000	0.0658376 	1700.000000	0.0667724 	1700.000000	0.0681411 	1700.000000	5.68282e-06	
1750.000000	0.0655816 	1750.000000	0.0680866 	1750.000000	0.06661   	1750.000000	0.0656761 	1750.000000	0.0666087 	1750.000000	0.068081  	1750.000000	5.53148e-06	
1800.000000	0.0655855 	1800.000000	0.0680467 	1800.000000	0.0664629 	1800.000000	0.0655309 	1800.000000	0.0664613 	1800.000000	0.0680413 	1800.000000	5.38824e-06	
1850.000000	0.065611  	1850.000000	0.0680254 	1850.000000	0.0663305 	1850.000000	0.0654005 	1850.000000	0.0663291 	1850.000000	0.0680202 	1850.000000	5.25246e-06	
1900.000000	0.0656566 	1900.000000	0.0680214 	1900.000000	0.0662116 	1900.000000	0.0652836 	1900.000000	0.0662102 	1900.000000	0.0680163 	1900.000000	5.12358e-06	
1950.000000	0.0657207 	1950.000000	0.0680332 	1950.000000	0.0661049 	1950.000000	0.0651789 	1950.000000	0.0661037 	1950.000000	0.0680282 	1950.000000	5.00107e-06	
2000.000000	0.0658022 	2000.000000	0.0680597 	2000.000000	0.0660095 	2000.000000	0.0650854 	2000.000000	0.0660086 	2000.000000	0.0680548 	2000.000000	4.88447e-06	
2100.000000	0.0660129 	2100.000000	0.0681527 	2100.000000	0.0658485 	2100.000000	0.0649282 	2100.000000	0.0658483 	2100.000000	0.068148  	2100.000000	4.66734e-06	
2200.000000	0.0662808 	2200.000000	0.0682928 	2200.000000	0.0657222 	2200.000000	0.0648053 	2200.000000	0.0657228 	2200.000000	0.0682883 	2200.000000	4.46925e-06	
2300.000000	0.0665992 	2300.000000	0.0684739 	2300.000000	0.0656255 	2300.000000	0.0647115 	2300.000000	0.0656264 	2300.000000	0.0684696 	2300.000000	4.2878e-06	
2400.000000	0.0669627 	2400.000000	0.0686908 	2400.000000	0.0655542 	2400.000000	0.0646423 	2400.000000	0.065555  	2400.000000	0.0686867 	2400.000000	4.12094e-06	
2500.000000	0.0673665 	2500.000000	0.0689394 	2500.000000	0.0655044 	2500.000000	0.064594  	2500.000000	0.0655045 	2500.000000	0.0689354 	2500.000000	3.96697e-06	
2600.000000	0.0678067 	2600.000000	0.0692158 	2600.000000	0.0654728 	2600.000000	0.0645635 	2600.000000	0.0654722 	2600.000000	0.0692119 	2600.000000	3.82443e-06	
2700.000000	0.0682799 	2700.000000	0.0695169 	2700.000000	0.0654564 	2700.000000	0.0645484 	2700.000000	0.0654552 	2700.000000	0.0695132 	2700.000000	3.69209e-06	
2800.000000	0.0687831 	2800.000000	0.0698401 	2800.000000	0.0654531 	2800.000000	0.0645464 	2800.000000	0.0654516 	2800.000000	0.0698365 	2800.000000	3.56887e-06	
2900.000000	0.0693138 	2900.000000	0.0701831 	2900.000000	0.0654609 	2900.000000	0.0645557 	2900.000000	0.0654593 	2900.000000	0.0701796 	2900.000000	3.45386e-06	
3000.000000	0.0698697 	3000.000000	0.0705437 	3000.000000	0.0654782 	3000.000000	0.0645747 	3000.000000	0.065477  	3000.000000	0.0705404 	3000.000000	3.34625e-06	
3200.000000	0.0710499 	3200.000000	0.0713115 	3200.000000	0.0655369 	3200.000000	0.064637  	3200.000000	0.0655367 	3200.000000	0.0713084 	3200.000000	3.15053e-06	
3400.000000	0.0723105 	3400.000000	0.0721318 	3400.000000	0.0656214 	3400.000000	0.0647247 	3400.000000	0.0656222 	3400.000000	0.0721288 	3400.000000	2.97707e-06	
3600.000000	0.0736416 	3600.000000	0.0729956 	3600.000000	0.0657255 	3600.000000	0.0648314 	3600.000000	0.065727  	3600.000000	0.0729928 	3600.000000	2.82224e-06	
3800.000000	0.0750348 	3800.000000	0.0738958 	3800.000000	0.0658447 	3800.000000	0.0649523 	3800.000000	0.0658461 	3800.000000	0.0738931 	3800.000000	2.68317e-06	
4000.000000	0.0764838 	4000.000000	0.0748267 	4000.000000	0.065975  	4000.000000	0.0650838 	4000.000000	0.0659759 	4000.000000	0.0748241 	4000.000000	2.55754e-06	
4200.000000	0.0779832 	4200.000000	0.0757836 	4200.000000	0.0661133 	4200.000000	0.065223  	4200.000000	0.0661137 	4200.000000	0.0757811 	4200.000000	2.44349e-06	
4400.000000	0.0795285 	4400.000000	0.0767627 	4400.000000	0.0662573 	4400.000000	0.0653678 	4400.000000	0.0662571 	4400.000000	0.0767604 	4400.000000	2.33945e-06	
4600.000000	0.0811162 	4600.000000	0.077761  	4600.000000	0.0664051 	4600.000000	0.0655165 	4600.000000	0.0664046 	4600.000000	0.0777588 	4600.000000	2.24417e-06	
4800.000000	0.0827432 	4800.000000	0.0787759 	4800.000000	0.0665555 	4800.000000	0.0656677 	4800.000000	0.0665546 	4800.000000	0.0787737 	4800.000000	2.15656e-06	
5000.000000	0.0844068 	5000.000000	0.0798051 	5000.000000	0.0667073 	5000.000000	0.0658204 	5000.000000	0.0667063 	5000.000000	0.079803  	5000.000000	2.07573e-06	
5250.000000	0.0865346 	5250.000000	0.0811091 	5250.000000	0.0668979 	5250.000000	0.0660122 	5250.000000	0.0668967 	5250.000000	0.0811071 	5250.000000	1.98307e-06	
5500.000000	0.0887128 	5500.000000	0.0824298 	5500.000000	0.0670883 	5500.000000	0.0662038 	5500.000000	0.0670871 	5500.000000	0.0824279 	5500.000000	1.89856e-06	
6000.000000	0.0932082 	6000.000000	0.0851116 	6000.000000	0.0674651 	6000.000000	0.0665831 	6000.000000	0.0674642 	6000.000000	0.0851098 	6000.000000	1.75e-06  	
6500.000000	0.0978745 	6500.000000	0.0878354 	6500.000000	0.0678334 	6500.000000	0.0669536 	6500.000000	0.0678326 	6500.000000	0.0878337 	6500.000000	1.62358e-06	
7000.000000	0.102698  	7000.000000	0.0905904 	7000.000000	0.0681909 	7000.000000	0.0673127 	7000.000000	0.0681897 	7000.000000	0.0905889 	7000.000000	1.51465e-06	
7500.000000	0.107669  	7500.000000	0.0933691 	7500.000000	0.0685362 	7500.000000	0.0676592 	7500.000000	0.0685343 	7500.000000	0.0933677 	7500.000000	1.4198e-06	
8000.000000	0.112779  	8000.000000	0.0961655 	8000.000000	0.0688669 	8000.000000	0.0679929 	8000.000000	0.0688661 	8000.000000	0.0961642 	8000.000000	1.33643e-06	
8500.000000	0.118023  	8500.000000	0.0989755 	8500.000000	0.0691848 	8500.000000	0.0683136 	8500.000000	0.0691849 	8500.000000	0.0989743 	8500.000000	1.26256e-06	
9000.000000	0.123397  	9000.000000	0.101796  	9000.000000	0.0694911 	9000.000000	0.0686218 	9000.000000	0.0694912 	9000.000000	0.101795  	9000.000000	1.19664e-06	
9500.000000	0.128896  	9500.000000	0.104624  	9500.000000	0.0697852 	9500.000000	0.0689179 	9500.000000	0.0697853 	9500.000000	0.104623  	9500.000000	1.13745e-06	
10000.000000	0.134518  	10000.000000	0.107457  	10000.000000	0.0700672 	10000.000000	0.0692024 	10000.000000	0.0700679 	10000.000000	0.107456  	10000.000000	1.08399e-06	
11000.000000	0.146123  	11000.000000	0.113136  	11000.000000	0.0705996 	11000.000000	0.0697393 	11000.000000	0.0706008 	11000.000000	0.113135  	11000.000000	9.91211e-07	
12000.000000	0.158197  	12000.000000	0.118822  	12000.000000	0.0710943 	12000.000000	0.0702371 	12000.000000	0.0710944 	12000.000000	0.118821  	12000.000000	9.13435e-07	
13000.000000	0.170731  	13000.000000	0.124511  	13000.000000	0.0715537 	13000.000000	0.0707001 	13000.000000	0.071553  	13000.000000	0.12451   	13000.000000	8.47268e-07	
14000.000000	0.18372   	14000.000000	0.130197  	14000.000000	0.071981  	14000.000000	0.0711321 	14000.000000	0.0719803 	14000.000000	0.130196  	14000.000000	7.90271e-07	
15000.000000	0.197159  	15000.000000	0.135879  	15000.000000	0.0723798 	15000.000000	0.0715365 	15000.000000	0.0723798 	15000.000000	0.135878  	15000.000000	7.40647e-07	
16000.000000	0.211046  	16000.000000	0.141554  	16000.000000	0.0727535 	16000.000000	0.0719163 	16000.000000	0.0727544 	16000.000000	0.141553  	16000.000000	6.97041e-07	
17000.000000	0.225379  	17000.000000	0.147222  	17000.000000	0.0731051 	17000.000000	0.072274  	17000.000000	0.0731066 	17000.000000	0.147221  	17000.000000	6.58411e-07	
18000.000000	0.240157  	18000.000000	0.152882  	18000.000000	0.073437  	18000.000000	0.0726118 	18000.000000	0.0734387 	18000.000000	0.152881  	18000.000000	6.23946e-07	
19000.000000	0.255381  	19000.000000	0.158533  	19000.000000	0.0737511 	19000.000000	0.0729316 	19000.000000	0.0737524 	19000.000000	0.158532  	19000.000000	5.93e-07  	
20000.000000	0.27105   	20000.000000	0.164174  	20000.000000	0.0740492 	20000.000000	0.073235  	20000.000000	0.0740496 	20000.000000	0.164174  	20000.000000	5.65057e-07	
21000.000000	0.287166  	21000.000000	0.169807  	21000.000000	0.0743327 	21000.000000	0.0735236 	21000.000000	0.0743317 	21000.000000	0.169806  	21000.000000	5.39695e-07	
22000.000000	0.303728  	22000.000000	0.17543   	22000.000000	0.0746018 	22000.000000	0.0737987 	22000.000000	0.0745999 	22000.000000	0.17543   	22000.000000	5.16571e-07	
23000.000000	0.320739  	23000.000000	0.181044  	23000.000000	0.0748562 	23000.000000	0.0740613 	23000.000000	0.0748555 	23000.000000	0.181044  	23000.000000	4.95397e-07	
24000.000000	0.338199  	24000.000000	0.186649  	24000.000000	0.0750986 	24000.000000	0.0743125 	24000.000000	0.0750992 	24000.000000	0.186649  	24000.000000	4.75936e-07	
25000.000000	0.35611   	25000.000000	0.192245  	25000.000000	0.0753319 	25000.000000	0.0745531 	25000.000000	0.0753323 	25000.000000	0.192244  	25000.000000	4.57985e-07	
26000.000000	0.374474  	26000.000000	0.197832  	26000.000000	0.0755561 	26000.000000	0.074784  	26000.000000	0.0755552 	26000.000000	0.197831  	26000.000000	4.41374e-07	
27000.000000	0.393293  	27000.000000	0.20341   	27000.000000	0.075771  	27000.000000	0.0750059 	27000.000000	0.0757691 	27000.000000	0.203409  	27000.000000	4.25957e-07	
28000.000000	0.412568  	28000.000000	0.208979  	28000.000000	0.0759766 	28000.000000	0.0752195 	28000.000000	0.075974  	28000.000000	0.208979  	28000.000000	4.11608e-07	
29000.000000	0.432301  	29000.000000	0.21454   	29000.000000	0.0761733 	29000.000000	0.0754252 	29000.000000	0.0761711 	29000.000000	0.21454   	29000.000000	3.9822e-07	
30000.000000	0.452495  	30000.000000	0.220093  	30000.000000	0.0763619 	30000.000000	0.0756236 	30000.000000	0.0763604 	30000.000000	0.220092  	30000.000000	3.85698e-07	
32000.000000	0.494272  	32000.000000	0.231174  	32000.000000	0.0767194 	32000.000000	0.0760005 	32000.000000	0.0767187 	32000.000000	0.231173  	32000.000000	3.62934e-07	
34000.000000	0.537917  	34000.000000	0.242224  	34000.000000	0.0770542 	34000.000000	0.0763533 	34000.000000	0.0770517 	34000.000000	0.242223  	34000.000000	3.42771e-07	
36000.000000	0.583448  	36000.000000	0.253244  	36000.000000	0.077366  	36000.000000	0.076685  	36000.000000	0.0773624 	36000.000000	0.253244  	36000.000000	3.24785e-07	
38000.000000	0.630883  	38000.000000	0.264236  	38000.000000	0.0776559 	38000.000000	0.0769978 	38000.000000	0.0776534 	38000.000000	0.264236  	38000.000000	3.08638e-07	
40000.000000	0.680243  	40000.000000	0.275201  	40000.000000	0.0779271 	40000.000000	0.0772936 	40000.000000	0.0779264 	40000.000000	0.275201  	40000.000000	2.94059e-07	
42000.000000	0.731546  	42000.000000	0.28614   	42000.000000	0.0781833 	42000.000000	0.0775741 	42000.000000	0.0781831 	42000.000000	0.28614   	42000.000000	2.8083e-07	
44000.000000	0.784813  	44000.000000	0.297054  	44000.000000	0.0784269 	44000.000000	0.0778409 	44000.000000	0.0784254 	44000.000000	0.297054  	44000.000000	2.68768e-07	
46000.000000	0.840065  	46000.000000	0.307944  	46000.000000	0.0786597 	46000.000000	0.0780951 	46000.000000	0.0786536 	46000.000000	0.307944  	46000.000000	2.57726e-07	
48000.000000	0.897322  	48000.000000	0.318811  	48000.000000	0.0788819 	48000.000000	0.0783379 	48000.000000	0.07887   	48000.000000	0.318811  	48000.000000	2.47577e-07	
50000.000000	0.956606  	50000.000000	0.329656  	50000.000000	0.0790919 	50000.000000	0.0785702 	50000.000000	0.0790745 	50000.000000	0.329656  	50000.000000	2.38217e-07	
