*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
210.000000	2.02079e-06	210.000000	2.40154e-06	210.000000	2.39854e-06	210.000000	2.38338e-06	210.000000	2.40086e-06	210.000000	6.85767e-10	
220.000000	1.96382e-06	220.000000	2.33167e-06	220.000000	2.32915e-06	220.000000	2.31405e-06	220.000000	2.33101e-06	220.000000	6.56958e-10	
230.000000	1.91153e-06	230.000000	2.26769e-06	230.000000	2.26572e-06	230.000000	2.25062e-06	230.000000	2.26706e-06	230.000000	6.30553e-10	
240.000000	1.86338e-06	240.000000	2.20889e-06	240.000000	2.20748e-06	240.000000	2.19237e-06	240.000000	2.20828e-06	240.000000	6.06261e-10	
250.000000	1.81888e-06	250.000000	2.15466e-06	250.000000	2.15366e-06	250.000000	2.13871e-06	250.000000	2.15407e-06	250.000000	5.83835e-10	
260.000000	1.77765e-06	260.000000	2.1045e-06	260.000000	2.1039e-06	260.000000	2.08911e-06	260.000000	2.10393e-06	260.000000	5.63065e-10	
270.000000	1.73932e-06	270.000000	2.05797e-06	270.000000	2.05795e-06	270.000000	2.04315e-06	270.000000	2.05742e-06	270.000000	5.43772e-10	
280.000000	1.7036e-06	280.000000	2.01469e-06	280.000000	2.01522e-06	280.000000	2.00044e-06	280.000000	2.01417e-06	280.000000	5.25803e-10	
290.000000	1.67024e-06	290.000000	1.97434e-06	290.000000	1.97524e-06	290.000000	1.96065e-06	290.000000	1.97383e-06	290.000000	5.09024e-10	
300.000000	1.639e-06 	300.000000	1.93664e-06	300.000000	1.93802e-06	300.000000	1.92351e-06	300.000000	1.93615e-06	300.000000	4.93319e-10	
310.000000	1.60971e-06	310.000000	1.90134e-06	310.000000	1.90324e-06	310.000000	1.88877e-06	310.000000	1.90086e-06	310.000000	4.78587e-10	
320.000000	1.58217e-06	320.000000	1.86821e-06	320.000000	1.8705e-06	320.000000	1.85619e-06	320.000000	1.86775e-06	320.000000	4.64739e-10	
330.000000	1.55624e-06	330.000000	1.83707e-06	330.000000	1.83982e-06	330.000000	1.82561e-06	330.000000	1.83662e-06	330.000000	4.51698e-10	
340.000000	1.53178e-06	340.000000	1.80775e-06	340.000000	1.81105e-06	340.000000	1.79683e-06	340.000000	1.80731e-06	340.000000	4.39394e-10	
350.000000	1.50868e-06	350.000000	1.7801e-06	350.000000	1.78393e-06	350.000000	1.76972e-06	350.000000	1.77968e-06	350.000000	4.27765e-10	
360.000000	1.48682e-06	360.000000	1.75398e-06	360.000000	1.75825e-06	360.000000	1.74413e-06	360.000000	1.75357e-06	360.000000	4.16757e-10	
