*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
115.000000	0.00248352	115.000000	0.00215247	115.000000	0.00214768	115.000000	0.00214607	115.000000	0.00215166	115.000000	8.04702e-07	
120.000000	0.00240733	120.000000	0.00208917	120.000000	0.00208437	120.000000	0.00208282	120.000000	0.00208839	120.000000	7.74027e-07	
125.000000	0.0023368 	125.000000	0.00203066	125.000000	0.00202581	125.000000	0.00202431	125.000000	0.00202991	125.000000	7.45694e-07	
130.000000	0.00227132	130.000000	0.00197641	130.000000	0.00197146	130.000000	0.00197001	130.000000	0.00197569	130.000000	7.19441e-07	
135.000000	0.00221034	135.000000	0.00192596	135.000000	0.00192086	135.000000	0.00191948	135.000000	0.00192527	135.000000	6.95045e-07	
140.000000	0.00215341	140.000000	0.00187894	140.000000	0.00187382	140.000000	0.00187235	140.000000	0.00187827	140.000000	6.72313e-07	
145.000000	0.00210013	145.000000	0.001835  	145.000000	0.00182988	145.000000	0.00182827	145.000000	0.00183435	145.000000	6.51077e-07	
150.000000	0.00205014	150.000000	0.00179384	150.000000	0.00178852	150.000000	0.00178696	150.000000	0.00179321	150.000000	6.31193e-07	
155.000000	0.00197975	155.000000	0.00175521	155.000000	0.00174967	155.000000	0.00174817	155.000000	0.0017546 	155.000000	6.12535e-07	
160.000000	0.0019385 	160.000000	0.00171888	160.000000	0.00171314	160.000000	0.00171167	160.000000	0.00171828	160.000000	5.9499e-07	
165.000000	0.00189959	165.000000	0.00168465	165.000000	0.0016787 	165.000000	0.00167726	165.000000	0.00168407	165.000000	5.7846e-07	
170.000000	0.00186284	170.000000	0.00165234	170.000000	0.00164618	170.000000	0.00164477	170.000000	0.00165178	170.000000	5.6286e-07	
175.000000	0.00182807	175.000000	0.0016218 	175.000000	0.00161543	175.000000	0.00161405	175.000000	0.00162125	175.000000	5.48111e-07	
180.000000	0.00179511	180.000000	0.00159288	180.000000	0.0015863 	180.000000	0.00158495	180.000000	0.00159235	180.000000	5.34146e-07	
185.000000	0.00176384	185.000000	0.00156546	185.000000	0.00155867	185.000000	0.00155735	185.000000	0.00156494	185.000000	5.20901e-07	
190.000000	0.00173411	190.000000	0.00153942	190.000000	0.00153244	190.000000	0.00153114	190.000000	0.00153891	190.000000	5.08323e-07	
195.000000	0.00170582	195.000000	0.00151466	195.000000	0.00150746	195.000000	0.00150621	195.000000	0.00151417	195.000000	4.96361e-07	
200.000000	0.00167887	200.000000	0.00149109	200.000000	0.0014837 	200.000000	0.00148247	200.000000	0.00149061	200.000000	4.8497e-07	
210.000000	0.00162861	210.000000	0.0014472 	210.000000	0.00143962	210.000000	0.00143825	210.000000	0.00144674	210.000000	4.63746e-07	
220.000000	0.00158266	220.000000	0.00140715	220.000000	0.00139927	220.000000	0.00139791	220.000000	0.00140671	220.000000	4.44369e-07	
230.000000	0.00154051	230.000000	0.00137047	230.000000	0.00136225	230.000000	0.00136094	230.000000	0.00137005	230.000000	4.26603e-07	
240.000000	0.00150169	240.000000	0.00133675	240.000000	0.00132824	240.000000	0.00132697	240.000000	0.00133634	240.000000	4.10255e-07	
250.000000	0.00146582	250.000000	0.00130565	250.000000	0.00129686	250.000000	0.00129563	250.000000	0.00130525	250.000000	3.95159e-07	
260.000000	0.00143257	260.000000	0.00127687	260.000000	0.00126784	260.000000	0.00126664	260.000000	0.00127649	260.000000	3.81175e-07	
270.000000	0.00140167	270.000000	0.00125017	270.000000	0.00124092	270.000000	0.00123974	270.000000	0.0012498 	270.000000	3.68182e-07	
280.000000	0.00137288	280.000000	0.00122533	280.000000	0.00121588	280.000000	0.00121473	280.000000	0.00122498	280.000000	3.56078e-07	
290.000000	0.00134599	290.000000	0.00120217	290.000000	0.00119252	290.000000	0.00119142	290.000000	0.00120183	290.000000	3.44773e-07	
300.000000	0.00132082	300.000000	0.00118052	300.000000	0.00117079	300.000000	0.00116964	300.000000	0.00118019	300.000000	3.3419e-07	
310.000000	0.0012972 	310.000000	0.00116025	310.000000	0.00115048	310.000000	0.00114925	310.000000	0.00115993	310.000000	3.24261e-07	
320.000000	0.001275  	320.000000	0.00114123	320.000000	0.00113133	320.000000	0.00113012	320.000000	0.00114091	320.000000	3.14926e-07	
330.000000	0.0012541 	330.000000	0.00112334	330.000000	0.00111332	330.000000	0.00111215	330.000000	0.00112304	330.000000	3.06133e-07	
340.000000	0.00123439	340.000000	0.0011065 	340.000000	0.00109639	340.000000	0.00109523	340.000000	0.0011062 	340.000000	2.97836e-07	
350.000000	0.00121577	350.000000	0.00109061	350.000000	0.00108042	350.000000	0.00107929	350.000000	0.00109032	350.000000	2.89993e-07	
360.000000	0.00119815	360.000000	0.0010756 	360.000000	0.00106534	360.000000	0.00106423	360.000000	0.00107532	360.000000	2.82567e-07	
370.000000	0.00118146	370.000000	0.0010614 	370.000000	0.00105109	370.000000	0.00104999	370.000000	0.00106113	370.000000	2.75526e-07	
380.000000	0.00116563	380.000000	0.00104795	380.000000	0.00103759	380.000000	0.00103651	380.000000	0.00104768	380.000000	2.6884e-07	
390.000000	0.00115059	390.000000	0.00103519	390.000000	0.0010248 	390.000000	0.00102374	390.000000	0.00103493	390.000000	2.62483e-07	
400.000000	0.00113629	400.000000	0.00102307	400.000000	0.00101263	400.000000	0.00101158	400.000000	0.00102282	400.000000	2.5643e-07	
410.000000	0.00112267	410.000000	0.00101155	410.000000	0.00100104	410.000000	0.00100001	410.000000	0.0010113 	410.000000	2.50661e-07	
420.000000	0.00110969	420.000000	0.00100059	420.000000	0.000990019	420.000000	0.000988999	420.000000	0.00100034	420.000000	2.45154e-07	
430.000000	0.00109731	430.000000	0.000990138	430.000000	0.000979521	430.000000	0.000978516	430.000000	0.000989898	430.000000	2.39893e-07	
440.000000	0.00108549	440.000000	0.000980174	440.000000	0.000969504	440.000000	0.000968523	440.000000	0.000979939	440.000000	2.34862e-07	
450.000000	0.00107419	450.000000	0.000970661	450.000000	0.000959961	450.000000	0.000958991	450.000000	0.000970431	450.000000	2.30044e-07	
460.000000	0.00106338	460.000000	0.000961573	460.000000	0.000950886	460.000000	0.000949888	460.000000	0.000961348	460.000000	2.25428e-07	
470.000000	0.00105303	470.000000	0.000952882	470.000000	0.000942235	470.000000	0.000941189	470.000000	0.000952661	470.000000	2.21e-07  	
480.000000	0.00104312	480.000000	0.000944565	480.000000	0.00093394	480.000000	0.000932868	480.000000	0.000944348	480.000000	2.16749e-07	
490.000000	0.00103361	490.000000	0.000936599	490.000000	0.000925968	490.000000	0.000924904	490.000000	0.000936386	490.000000	2.12664e-07	
500.000000	0.00102449	500.000000	0.000928964	500.000000	0.000918318	500.000000	0.000917275	500.000000	0.000928755	500.000000	2.08736e-07	
520.000000	0.00100732	520.000000	0.000914611	520.000000	0.000903966	520.000000	0.000902947	520.000000	0.00091441	520.000000	2.01314e-07	
540.000000	0.000991446	540.000000	0.000901374	540.000000	0.00089075	540.000000	0.000889747	540.000000	0.000901179	540.000000	1.94421e-07	
560.000000	0.000976744	560.000000	0.000889135	560.000000	0.000878541	560.000000	0.000877556	560.000000	0.000888947	560.000000	1.88e-07  	
580.000000	0.000963095	580.000000	0.000877794	580.000000	0.00086724	580.000000	0.000866272	580.000000	0.000877612	580.000000	1.82004e-07	
600.000000	0.0009504 	600.000000	0.000867263	600.000000	0.000856757	600.000000	0.000855804	600.000000	0.000867087	600.000000	1.76392e-07	
620.000000	0.000938572	620.000000	0.000857468	620.000000	0.000847014	620.000000	0.000846075	620.000000	0.000857297	620.000000	1.71127e-07	
640.000000	0.000927533	640.000000	0.00084834	640.000000	0.000837946	640.000000	0.000837017	640.000000	0.000848174	640.000000	1.66179e-07	
660.000000	0.000917215	660.000000	0.000839821	660.000000	0.00082948	660.000000	0.000828568	660.000000	0.000839659	660.000000	1.61518e-07	
680.000000	0.000907558	680.000000	0.000831858	680.000000	0.000821567	680.000000	0.000820676	680.000000	0.000831701	680.000000	1.57121e-07	
700.000000	0.000898509	700.000000	0.000824405	700.000000	0.00081419	700.000000	0.000813292	700.000000	0.000824252	700.000000	1.52965e-07	
720.000000	0.000890019	720.000000	0.00081742	720.000000	0.000807347	720.000000	0.000806409	720.000000	0.000817271	720.000000	1.49031e-07	
740.000000	0.000882045	740.000000	0.000810867	740.000000	0.000800923	740.000000	0.000799953	740.000000	0.000810722	740.000000	1.45301e-07	
760.000000	0.00087455	760.000000	0.000804713	760.000000	0.000794859	760.000000	0.000793891	760.000000	0.000804571	760.000000	1.4176e-07	
780.000000	0.000867497	780.000000	0.000798927	780.000000	0.000789142	780.000000	0.000788192	780.000000	0.000798788	780.000000	1.38393e-07	
800.000000	0.000860856	800.000000	0.000793482	800.000000	0.000783766	800.000000	0.000782829	800.000000	0.000793347	800.000000	1.35188e-07	
820.000000	0.000854599	820.000000	0.000788355	820.000000	0.000778706	820.000000	0.000777777	820.000000	0.000788223	820.000000	1.32133e-07	
840.000000	0.000848698	840.000000	0.000783523	840.000000	0.000773936	840.000000	0.000773013	840.000000	0.000783394	840.000000	1.29218e-07	
860.000000	0.000843132	860.000000	0.000778966	860.000000	0.000769433	860.000000	0.000768518	860.000000	0.000778839	860.000000	1.26433e-07	
880.000000	0.000837878	880.000000	0.000774665	880.000000	0.00076518	880.000000	0.000764272	880.000000	0.000774542	880.000000	1.23769e-07	
900.000000	0.000832916	900.000000	0.000770605	900.000000	0.00076116	900.000000	0.000760259	900.000000	0.000770484	900.000000	1.2122e-07	
920.000000	0.00082823	920.000000	0.000766769	920.000000	0.000757357	920.000000	0.000756464	920.000000	0.000766651	920.000000	1.18777e-07	
940.000000	0.000823801	940.000000	0.000763145	940.000000	0.000753758	940.000000	0.000752871	940.000000	0.000763028	940.000000	1.16434e-07	
960.000000	0.000819616	960.000000	0.000759718	960.000000	0.000750349	960.000000	0.000749468	960.000000	0.000759603	960.000000	1.14185e-07	
980.000000	0.000815659	980.000000	0.000756477	980.000000	0.000747118	980.000000	0.000746243	980.000000	0.000756365	980.000000	1.12024e-07	
1000.000000	0.000811919	1000.000000	0.000753411	1000.000000	0.000744055	1000.000000	0.000743185	1000.000000	0.000753301	1000.000000	1.09946e-07	
1020.000000	0.000808383	1020.000000	0.00075051	1020.000000	0.000741149	1020.000000	0.000740284	1020.000000	0.000750402	1020.000000	1.07946e-07	
1040.000000	0.00080504	1040.000000	0.000747765	1040.000000	0.00073839	1040.000000	0.000737531	1040.000000	0.000747659	1040.000000	1.06021e-07	
1060.000000	0.000801879	1060.000000	0.000745167	1060.000000	0.00073577	1060.000000	0.000734916	1060.000000	0.000745063	1060.000000	1.04165e-07	
1080.000000	0.000798892	1080.000000	0.000742708	1080.000000	0.000733281	1080.000000	0.000732432	1080.000000	0.000742606	1080.000000	1.02375e-07	
1100.000000	0.00079607	1100.000000	0.000740381	1100.000000	0.000730916	1100.000000	0.000730071	1100.000000	0.00074028	1100.000000	1.00648e-07	
1120.000000	0.000793403	1120.000000	0.000738179	1120.000000	0.000728668	1120.000000	0.000727827	1120.000000	0.00073808	1120.000000	9.89803e-08	
1140.000000	0.000790885	1140.000000	0.000736094	1140.000000	0.000726531	1140.000000	0.000725692	1140.000000	0.000735997	1140.000000	9.73687e-08	
1160.000000	0.000788508	1160.000000	0.000734123	1160.000000	0.000724497	1160.000000	0.000723662	1160.000000	0.000734027	1160.000000	9.58106e-08	
1180.000000	0.000786266	1180.000000	0.000732258	1180.000000	0.000722561	1180.000000	0.00072173	1180.000000	0.000732164	1180.000000	9.43033e-08	
1200.000000	0.000784152	1200.000000	0.000730494	1200.000000	0.000720717	1200.000000	0.000719891	1200.000000	0.000730401	1200.000000	9.28442e-08	
1220.000000	0.00078216	1220.000000	0.000728827	1220.000000	0.000718959	1220.000000	0.00071814	1220.000000	0.000728736	1220.000000	9.14312e-08	
1240.000000	0.000780285	1240.000000	0.000727253	1240.000000	0.000717285	1240.000000	0.000716473	1240.000000	0.000727163	1240.000000	9.00621e-08	
1260.000000	0.000778522	1260.000000	0.000725766	1260.000000	0.000715692	1260.000000	0.000714886	1260.000000	0.000725677	1260.000000	8.87347e-08	
1280.000000	0.000776866	1280.000000	0.000724362	1280.000000	0.000714176	1280.000000	0.000713374	1280.000000	0.000724275	1280.000000	8.74472e-08	
1300.000000	0.000775312	1300.000000	0.000723039	1300.000000	0.000712736	1300.000000	0.000711933	1300.000000	0.000722952	1300.000000	8.61979e-08	
1320.000000	0.000773855	1320.000000	0.000721791	1320.000000	0.000711368	1320.000000	0.000710561	1320.000000	0.000721706	1320.000000	8.49849e-08	
