*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
490.000000	8.35996e-08	490.000000	9.85676e-08	490.000000	9.84986e-08	490.000000	9.83294e-08	490.000000	9.85453e-08	490.000000	2.23473e-11	
500.000000	8.28618e-08	500.000000	9.7703e-08	500.000000	9.76608e-08	500.000000	9.74927e-08	500.000000	9.76811e-08	500.000000	2.19298e-11	
520.000000	8.14728e-08	520.000000	9.60781e-08	520.000000	9.6094e-08	520.000000	9.59219e-08	520.000000	9.60569e-08	520.000000	2.11413e-11	
540.000000	8.01891e-08	540.000000	9.45797e-08	540.000000	9.4648e-08	540.000000	9.44754e-08	540.000000	9.45592e-08	540.000000	2.04092e-11	
560.000000	7.89999e-08	560.000000	9.31946e-08	560.000000	9.33086e-08	560.000000	9.31401e-08	560.000000	9.31748e-08	560.000000	1.97275e-11	
580.000000	7.7896e-08	580.000000	9.19114e-08	580.000000	9.20704e-08	580.000000	9.19045e-08	580.000000	9.18923e-08	580.000000	1.90913e-11	
600.000000	7.68692e-08	600.000000	9.07202e-08	600.000000	9.09214e-08	600.000000	9.07588e-08	600.000000	9.07017e-08	600.000000	1.84961e-11	
620.000000	7.59125e-08	620.000000	8.96124e-08	620.000000	8.9855e-08	620.000000	8.96943e-08	620.000000	8.95944e-08	620.000000	1.7938e-11	
640.000000	7.50197e-08	640.000000	8.85803e-08	640.000000	8.88669e-08	640.000000	8.87035e-08	640.000000	8.85628e-08	640.000000	1.74135e-11	
660.000000	7.41852e-08	660.000000	8.76172e-08	660.000000	8.79452e-08	660.000000	8.77797e-08	660.000000	8.76003e-08	660.000000	1.69198e-11	
680.000000	7.34042e-08	680.000000	8.67172e-08	680.000000	8.70806e-08	680.000000	8.69169e-08	680.000000	8.67008e-08	680.000000	1.64541e-11	
700.000000	7.26722e-08	700.000000	8.58751e-08	700.000000	8.62709e-08	700.000000	8.611e-08 	700.000000	8.58591e-08	700.000000	1.60141e-11	
720.000000	7.19856e-08	720.000000	8.50861e-08	720.000000	8.55134e-08	720.000000	8.53542e-08	720.000000	8.50705e-08	720.000000	1.55978e-11	
740.000000	7.13406e-08	740.000000	8.4346e-08	740.000000	8.48028e-08	740.000000	8.46454e-08	740.000000	8.43308e-08	740.000000	1.52032e-11	
760.000000	7.07344e-08	760.000000	8.36511e-08	760.000000	8.41349e-08	760.000000	8.39799e-08	760.000000	8.36363e-08	760.000000	1.48287e-11	
780.000000	7.0164e-08	780.000000	8.2998e-08	780.000000	8.3508e-08	780.000000	8.33542e-08	780.000000	8.29835e-08	780.000000	1.44727e-11	
800.000000	6.96268e-08	800.000000	8.23836e-08	800.000000	8.29204e-08	800.000000	8.27655e-08	800.000000	8.23694e-08	800.000000	1.41339e-11	
820.000000	6.91207e-08	820.000000	8.18051e-08	820.000000	8.23679e-08	820.000000	8.22109e-08	820.000000	8.17913e-08	820.000000	1.38111e-11	
840.000000	6.86435e-08	840.000000	8.12601e-08	840.000000	8.18461e-08	840.000000	8.16879e-08	840.000000	8.12466e-08	840.000000	1.35032e-11	
860.000000	6.81933e-08	860.000000	8.07463e-08	860.000000	8.13519e-08	860.000000	8.11944e-08	860.000000	8.07331e-08	860.000000	1.3209e-11	
880.000000	6.77683e-08	880.000000	8.02616e-08	880.000000	8.0884e-08	880.000000	8.07283e-08	880.000000	8.02487e-08	880.000000	1.29279e-11	
900.000000	6.7367e-08	900.000000	7.98041e-08	900.000000	8.04416e-08	900.000000	8.02876e-08	900.000000	7.97914e-08	900.000000	1.26588e-11	
920.000000	6.6988e-08	920.000000	7.9372e-08	920.000000	8.00235e-08	920.000000	7.98708e-08	920.000000	7.93596e-08	920.000000	1.2401e-11	
