*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
540.000000	0.178723  	540.000000	0.156503  	540.000000	0.155841  	540.000000	0.154101  	540.000000	0.156471  	540.000000	3.18398e-05	
560.000000	0.176073  	560.000000	0.154394  	560.000000	0.153728  	560.000000	0.151991  	560.000000	0.154363  	560.000000	3.07925e-05	
580.000000	0.173613  	580.000000	0.152439  	580.000000	0.151759  	580.000000	0.150038  	580.000000	0.152409  	580.000000	2.98143e-05	
600.000000	0.171325  	600.000000	0.150623  	600.000000	0.149928  	600.000000	0.148226  	600.000000	0.150594  	600.000000	2.88986e-05	
620.000000	0.169192  	620.000000	0.148935  	620.000000	0.148232  	620.000000	0.146543  	620.000000	0.148907  	620.000000	2.80395e-05	
640.000000	0.167202  	640.000000	0.147361  	640.000000	0.146662  	640.000000	0.144975  	640.000000	0.147334  	640.000000	2.72318e-05	
660.000000	0.165343  	660.000000	0.145892  	660.000000	0.145194  	660.000000	0.143513  	660.000000	0.145866  	660.000000	2.64711e-05	
680.000000	0.163602  	680.000000	0.14452   	680.000000	0.143816  	680.000000	0.142147  	680.000000	0.144494  	680.000000	2.57532e-05	
700.000000	0.161971  	700.000000	0.143235  	700.000000	0.142528  	700.000000	0.140869  	700.000000	0.14321   	700.000000	2.50747e-05	
720.000000	0.16044   	720.000000	0.142031  	720.000000	0.141328  	720.000000	0.139672  	720.000000	0.142006  	720.000000	2.44322e-05	
740.000000	0.159003  	740.000000	0.140901  	740.000000	0.140203  	740.000000	0.138549  	740.000000	0.140877  	740.000000	2.38231e-05	
760.000000	0.157652  	760.000000	0.13984   	760.000000	0.139141  	760.000000	0.137495  	760.000000	0.139816  	760.000000	2.32447e-05	
780.000000	0.15638   	780.000000	0.138842  	780.000000	0.138138  	780.000000	0.136504  	780.000000	0.138819  	780.000000	2.26947e-05	
800.000000	0.155183  	800.000000	0.137903  	800.000000	0.137194  	800.000000	0.135571  	800.000000	0.137881  	800.000000	2.21711e-05	
820.000000	0.154055  	820.000000	0.137019  	820.000000	0.136306  	820.000000	0.134692  	820.000000	0.136998  	820.000000	2.1672e-05	
840.000000	0.152992  	840.000000	0.136186  	840.000000	0.135472  	840.000000	0.133863  	840.000000	0.136165  	840.000000	2.11956e-05	
860.000000	0.151988  	860.000000	0.1354    	860.000000	0.134688  	860.000000	0.133081  	860.000000	0.13538   	860.000000	2.07405e-05	
880.000000	0.151041  	880.000000	0.134659  	880.000000	0.133948  	880.000000	0.132342  	880.000000	0.134639  	880.000000	2.03053e-05	
900.000000	0.150147  	900.000000	0.133959  	900.000000	0.133246  	900.000000	0.131643  	900.000000	0.133939  	900.000000	1.98886e-05	
920.000000	0.149302  	920.000000	0.133297  	920.000000	0.13258   	920.000000	0.130983  	920.000000	0.133278  	920.000000	1.94892e-05	
940.000000	0.148504  	940.000000	0.132672  	940.000000	0.131947  	940.000000	0.130357  	940.000000	0.132653  	940.000000	1.91062e-05	
960.000000	0.147749  	960.000000	0.132081  	960.000000	0.131347  	960.000000	0.129765  	960.000000	0.132063  	960.000000	1.87385e-05	
980.000000	0.147036  	980.000000	0.131522  	980.000000	0.130778  	980.000000	0.129203  	980.000000	0.131504  	980.000000	1.83851e-05	
1000.000000	0.146362  	1000.000000	0.130994  	1000.000000	0.130239  	1000.000000	0.128671  	1000.000000	0.130976  	1000.000000	1.80454e-05	
